Student_ID,Course_ID,Engagement_Time_Minutes,Participation_Frequency,Activity_Type,Completion_Status,Last_Active_Date,Average_Score,Device_Used,Time_Spent_Per_Session_Minutes,Course_Completion_Percentage,Total_Quizzes_Attempted,Total_Forums_Posted,Preferred_Learning_Mode
0610180e,77bd79,228,24,Quiz,Completed,2022-09-17T00:00:00.000000000,57,Laptop,116,93,9,29,Self-Paced
9884d059,8b4b7d,322,11,Assignment,Completed,2022-05-07T00:00:00.000000000,61,Desktop,73,83,19,6,Self-Paced
efb2957b,3381da,159,29,Discussion Forum,Completed,2022-09-19T00:00:00.000000000,78,Tablet,13,38,19,10,Hybrid
95bf0a9e,183dd1,420,29,Assignment,Completed,2023-03-12T00:00:00.000000000,55,Laptop,103,21,2,42,Live Sessions
cc6e4dfb,b15cc7,333,22,Discussion Forum,Dropped,2023-05-21T00:00:00.000000000,99,Tablet,86,73,7,18,Hybrid
cf6c6d05,cc4ccf,422,5,Assignment,Completed,2022-02-28T00:00:00.000000000,91,Laptop,26,29,17,1,Self-Paced
98d8f882,0eb310,156,6,Quiz,Completed,2023-07-11T00:00:00.000000000,66,Laptop,69,15,11,41,Live Sessions
d32c9a62,751b9b,515,7,Video Lecture,Completed,2023-12-09T00:00:00.000000000,63,Mobile,95,41,19,31,Hybrid
dba96a52,591938,235,4,Discussion Forum,Completed,2024-02-14T00:00:00.000000000,67,Tablet,9,82,11,9,Hybrid
11079bfa,e10de7,94,20,Quiz,Completed,2024-02-16T00:00:00.000000000,99,Desktop,29,87,9,36,Hybrid
357a06a3,2810c4,289,27,Video Lecture,Completed,2022-11-30T00:00:00.000000000,56,Desktop,112,66,0,38,Self-Paced
b5a10e81,fd8a43,130,9,Assignment,Completed,2022-12-27T00:00:00.000000000,77,Laptop,113,60,1,29,Self-Paced
4705d6ee,dec66c,80,9,Quiz,In Progress,2022-11-12T00:00:00.000000000,63,Mobile,115,37,11,9,Self-Paced
968d759e,2b158a,597,6,Video Lecture,Dropped,2023-01-04T00:00:00.000000000,84,Mobile,40,10,10,27,Live Sessions
a2dc7cac,412b55,231,16,Assignment,Completed,2022-08-21T00:00:00.000000000,97,Desktop,99,30,11,2,Hybrid
6a05f7c0,8f377c,61,13,Assignment,Completed,2022-06-14T00:00:00.000000000,72,Tablet,22,91,10,2,Hybrid
92cd6fb6,866727,37,4,Video Lecture,In Progress,2022-01-02T00:00:00.000000000,62,Tablet,32,40,16,12,Self-Paced
5f7b4d12,2a1aad,287,14,Discussion Forum,In Progress,2022-05-19T00:00:00.000000000,83,Tablet,41,28,3,16,Self-Paced
26145369,5ca52f,445,26,Quiz,In Progress,2023-11-14T00:00:00.000000000,85,Tablet,116,57,1,24,Live Sessions
860fa1f8,323dc5,405,24,Discussion Forum,Completed,2022-01-06T00:00:00.000000000,95,Mobile,103,73,14,35,Hybrid
c5b110fe,0b54c6,438,22,Assignment,Dropped,2023-07-06T00:00:00.000000000,70,Laptop,101,6,19,17,Self-Paced
df0d0b42,c29c1d,489,28,Video Lecture,Completed,2022-11-04T00:00:00.000000000,63,Laptop,77,99,16,43,Self-Paced
1f2cabab,e021bc,342,3,Quiz,Completed,2022-10-13T00:00:00.000000000,60,Desktop,72,93,7,24,Hybrid
a75a2e97,0d1361,212,2,Assignment,Completed,2022-11-22T00:00:00.000000000,72,Desktop,37,45,9,12,Self-Paced
19bff06b,853a92,476,13,Quiz,In Progress,2022-07-21T00:00:00.000000000,96,Tablet,5,83,1,47,Hybrid
5bfcb923,d76247,526,25,Assignment,In Progress,2023-01-28T00:00:00.000000000,51,Tablet,36,39,16,28,Self-Paced
c42c5b5a,2387d7,394,25,Video Lecture,In Progress,2022-03-15T00:00:00.000000000,75,Tablet,62,14,16,47,Self-Paced
7cf8f698,44f833,182,21,Assignment,Completed,2023-04-16T00:00:00.000000000,77,Mobile,27,95,4,48,Self-Paced
87d907dc,8a09e3,207,28,Video Lecture,In Progress,2023-05-28T00:00:00.000000000,96,Laptop,11,73,9,47,Live Sessions
26942284,c9f855,233,11,Discussion Forum,In Progress,2022-11-30T00:00:00.000000000,88,Mobile,90,13,4,8,Live Sessions
64ca9396,fe1d4e,193,8,Assignment,Completed,2022-06-13T00:00:00.000000000,90,Mobile,55,74,7,4,Hybrid
a09c10be,350b3e,347,7,Assignment,In Progress,2024-01-27T00:00:00.000000000,84,Tablet,102,36,13,44,Hybrid
bb71d751,66a2f0,459,25,Quiz,In Progress,2024-02-14T00:00:00.000000000,76,Tablet,36,4,1,28,Live Sessions
07a0048a,fb90f7,510,17,Quiz,Completed,2022-09-16T00:00:00.000000000,67,Tablet,51,18,1,24,Self-Paced
3783961f,bf17c8,504,7,Assignment,Completed,2024-01-01T00:00:00.000000000,87,Desktop,52,45,11,15,Live Sessions
e1b9098d,91a4e8,571,21,Quiz,Completed,2023-11-15T00:00:00.000000000,57,Tablet,101,50,4,1,Hybrid
58789c96,0175d1,486,4,Quiz,Completed,2022-01-03T00:00:00.000000000,96,Desktop,9,47,18,21,Live Sessions
f9421961,495d85,341,25,Quiz,In Progress,2022-04-12T00:00:00.000000000,60,Desktop,5,42,12,18,Hybrid
110ab258,651e6e,160,1,Video Lecture,Dropped,2023-06-19T00:00:00.000000000,72,Desktop,97,38,12,19,Hybrid
c5697bd0,fe1e1d,74,20,Quiz,Completed,2023-02-20T00:00:00.000000000,88,Tablet,108,46,1,7,Hybrid
5c21cb88,a46aa9,17,10,Video Lecture,Completed,2022-02-04T00:00:00.000000000,88,Tablet,77,19,1,8,Live Sessions
2311340e,3f34cc,193,1,Video Lecture,Completed,2023-06-28T00:00:00.000000000,57,Desktop,71,91,3,44,Hybrid
3020a333,d44b1c,145,1,Discussion Forum,Completed,2023-09-23T00:00:00.000000000,59,Laptop,57,83,11,12,Hybrid
a8e09d9d,a9e727,310,24,Video Lecture,In Progress,2023-05-23T00:00:00.000000000,85,Laptop,109,39,11,29,Hybrid
e1b9491c,4846c7,450,19,Video Lecture,In Progress,2022-07-18T00:00:00.000000000,84,Tablet,60,71,18,26,Self-Paced
9b89aa6a,8911ac,425,24,Assignment,Completed,2023-12-29T00:00:00.000000000,72,Desktop,104,27,17,14,Self-Paced
90836bed,c1a6bd,266,21,Assignment,In Progress,2022-04-12T00:00:00.000000000,62,Tablet,85,0,16,24,Live Sessions
54c2cc94,97459c,85,26,Assignment,In Progress,2022-06-19T00:00:00.000000000,54,Mobile,60,80,11,23,Self-Paced
bdd72a1a,4ae6b9,169,28,Assignment,In Progress,2023-12-16T00:00:00.000000000,94,Tablet,69,66,0,3,Self-Paced
f42e2f10,23fe87,542,10,Assignment,Dropped,2024-02-09T00:00:00.000000000,84,Laptop,44,15,8,5,Self-Paced
240dc6d4,8cf17e,284,17,Discussion Forum,Dropped,2022-01-05T00:00:00.000000000,89,Tablet,119,41,6,4,Live Sessions
3abb8a1f,70c7bf,578,1,Assignment,Dropped,2023-12-04T00:00:00.000000000,55,Tablet,35,99,7,3,Hybrid
547727f9,b16ca2,527,26,Video Lecture,In Progress,2022-02-01T00:00:00.000000000,77,Mobile,43,24,3,14,Self-Paced
45c85740,03b901,582,26,Video Lecture,In Progress,2023-12-26T00:00:00.000000000,63,Desktop,88,77,13,9,Self-Paced
7f495fe4,4e6963,471,20,Discussion Forum,In Progress,2023-12-18T00:00:00.000000000,84,Mobile,78,68,14,45,Live Sessions
a06b3618,e15b44,373,17,Assignment,Completed,2022-04-25T00:00:00.000000000,62,Tablet,26,53,12,48,Hybrid
beaaac05,4aaa9c,23,9,Video Lecture,In Progress,2022-04-16T00:00:00.000000000,58,Laptop,64,75,7,11,Live Sessions
e9fa2932,07cce7,340,12,Assignment,Completed,2024-02-25T00:00:00.000000000,54,Tablet,42,99,10,4,Live Sessions
54a4d567,9418a8,141,4,Video Lecture,In Progress,2024-01-16T00:00:00.000000000,60,Laptop,21,29,15,22,Self-Paced
5076973e,5dbf82,535,8,Assignment,In Progress,2023-10-01T00:00:00.000000000,60,Tablet,8,80,4,21,Live Sessions
9da782fb,17613f,232,3,Quiz,Completed,2022-11-02T00:00:00.000000000,86,Mobile,96,19,16,42,Live Sessions
834eab71,01e0a8,242,28,Video Lecture,Completed,2022-05-20T00:00:00.000000000,58,Mobile,108,24,11,8,Hybrid
3cf95390,921841,102,17,Assignment,Completed,2023-05-25T00:00:00.000000000,51,Laptop,62,52,9,32,Hybrid
51820cbb,9bb6f1,302,4,Quiz,Completed,2023-11-18T00:00:00.000000000,63,Mobile,102,11,13,1,Live Sessions
b010bce5,1b4ad1,237,4,Assignment,Completed,2022-12-01T00:00:00.000000000,82,Desktop,83,30,19,28,Live Sessions
c8fef618,d7e24d,134,26,Quiz,Completed,2024-01-31T00:00:00.000000000,55,Laptop,26,60,6,7,Live Sessions
f6ddd917,cea394,30,9,Assignment,Completed,2024-01-22T00:00:00.000000000,99,Tablet,16,98,10,3,Live Sessions
fbe9c9ed,741771,362,11,Video Lecture,In Progress,2022-11-29T00:00:00.000000000,73,Desktop,49,41,10,13,Live Sessions
03e4b97e,2558f6,473,18,Discussion Forum,In Progress,2022-08-07T00:00:00.000000000,80,Desktop,118,98,6,4,Hybrid
3eb87d34,18175d,567,28,Discussion Forum,Dropped,2022-11-09T00:00:00.000000000,94,Desktop,108,19,2,5,Self-Paced
31285705,e2505f,215,17,Discussion Forum,Completed,2023-06-26T00:00:00.000000000,81,Desktop,60,98,0,14,Self-Paced
fba4122b,57d224,182,12,Video Lecture,Completed,2023-08-29T00:00:00.000000000,67,Desktop,27,68,1,46,Hybrid
d559721e,3.46E+61,151,19,Assignment,In Progress,2023-10-09T00:00:00.000000000,50,Laptop,104,58,8,43,Self-Paced
8fc5808a,00a696,247,9,Discussion Forum,Completed,2023-10-02T00:00:00.000000000,68,Tablet,26,76,15,6,Hybrid
a33f9a15,05a5fd,151,12,Quiz,Completed,2023-05-22T00:00:00.000000000,65,Mobile,101,26,0,39,Hybrid
9b906fe8,0b8cd6,190,18,Discussion Forum,In Progress,2023-10-21T00:00:00.000000000,75,Laptop,97,99,9,14,Hybrid
f82fccd3,6082dd,312,21,Video Lecture,In Progress,2023-04-24T00:00:00.000000000,69,Desktop,115,39,10,11,Self-Paced
9de490b8,75baf9,131,19,Assignment,Completed,2022-06-17T00:00:00.000000000,81,Mobile,15,52,12,9,Live Sessions
07ad7f8e,d4afe6,362,5,Assignment,In Progress,2022-01-14T00:00:00.000000000,95,Mobile,54,67,10,7,Live Sessions
8d4e859a,9357b7,505,26,Discussion Forum,In Progress,2022-07-13T00:00:00.000000000,73,Laptop,91,63,18,2,Self-Paced
771de3fb,f68d46,111,20,Quiz,Completed,2023-04-29T00:00:00.000000000,56,Desktop,7,29,13,22,Hybrid
0e92b935,4a8afb,373,17,Video Lecture,Completed,2023-03-28T00:00:00.000000000,85,Desktop,87,18,11,40,Hybrid
4403191b,493bb5,251,17,Quiz,In Progress,2024-02-27T00:00:00.000000000,58,Laptop,50,9,13,25,Self-Paced
a6b34fe0,4e7e4e,287,28,Assignment,Dropped,2023-08-10T00:00:00.000000000,76,Tablet,72,25,9,9,Self-Paced
7d887633,9ea9ad,344,3,Assignment,Completed,2023-11-09T00:00:00.000000000,78,Laptop,27,35,8,25,Self-Paced
32579087,eac25f,528,16,Video Lecture,In Progress,2023-10-16T00:00:00.000000000,91,Tablet,53,44,6,9,Live Sessions
c26c281a,df31d8,31,6,Assignment,In Progress,2023-10-19T00:00:00.000000000,94,Tablet,19,80,0,23,Live Sessions
dab5447d,b0d59c,410,27,Quiz,Dropped,2022-11-21T00:00:00.000000000,89,Laptop,68,2,8,32,Live Sessions
98e644c7,5d0080,476,7,Assignment,In Progress,2024-01-11T00:00:00.000000000,78,Tablet,53,56,12,33,Hybrid
36ae3eab,814b07,267,10,Quiz,In Progress,2023-10-11T00:00:00.000000000,86,Mobile,38,90,7,44,Hybrid
f103d03c,2e381b,152,25,Quiz,Completed,2022-02-25T00:00:00.000000000,64,Tablet,83,97,12,10,Live Sessions
1b9e45a2,567788,521,13,Assignment,Completed,2023-02-12T00:00:00.000000000,72,Laptop,101,36,9,46,Hybrid
3ccb64fe,e1608b,51,5,Assignment,Completed,2023-10-03T00:00:00.000000000,78,Tablet,76,66,9,24,Self-Paced
63161e9d,6129aa,171,6,Quiz,In Progress,2022-08-05T00:00:00.000000000,92,Mobile,9,66,16,28,Hybrid
490bbb7a,ef7479,580,21,Video Lecture,Completed,2022-05-26T00:00:00.000000000,60,Laptop,42,73,12,6,Hybrid
810d0fad,6183a4,548,29,Video Lecture,In Progress,2023-04-30T00:00:00.000000000,58,Mobile,116,78,18,30,Live Sessions
5e7c3838,553ac4,146,28,Discussion Forum,In Progress,2023-02-24T00:00:00.000000000,55,Tablet,27,14,15,14,Self-Paced
55b842f1,4eec2d,536,27,Quiz,Completed,2024-02-15T00:00:00.000000000,87,Tablet,119,49,12,47,Self-Paced
f974addd,9bfd98,436,3,Quiz,In Progress,2022-09-15T00:00:00.000000000,80,Mobile,56,5,12,7,Self-Paced
c69fd921,f8726d,449,17,Quiz,Completed,2023-04-23T00:00:00.000000000,54,Laptop,67,65,14,45,Live Sessions
2f97b741,d46ced,96,26,Quiz,In Progress,2022-09-30T00:00:00.000000000,88,Desktop,119,88,10,41,Live Sessions
98a8048a,eac1f0,35,29,Video Lecture,Dropped,2023-09-28T00:00:00.000000000,78,Tablet,93,38,10,8,Hybrid
7607c4b4,4107b6,255,6,Video Lecture,Completed,2023-02-20T00:00:00.000000000,95,Mobile,29,15,19,30,Self-Paced
4baa736c,ce71bb,167,20,Quiz,In Progress,2022-12-12T00:00:00.000000000,53,Mobile,111,58,7,37,Hybrid
ef9fcdaf,563789,404,19,Discussion Forum,Completed,2023-07-01T00:00:00.000000000,68,Mobile,8,58,7,35,Self-Paced
ccdc3101,90d72a,29,24,Quiz,Completed,2023-03-14T00:00:00.000000000,54,Tablet,22,59,17,19,Live Sessions
c7148566,e27999,318,21,Discussion Forum,Dropped,2023-02-13T00:00:00.000000000,81,Laptop,18,82,2,10,Live Sessions
4f29b0c4,5982f8,427,1,Video Lecture,Dropped,2023-05-14T00:00:00.000000000,58,Tablet,14,55,3,43,Live Sessions
871761d0,93aefb,436,13,Video Lecture,Dropped,2023-05-15T00:00:00.000000000,83,Mobile,33,41,0,5,Hybrid
e1342e0d,7fb2d1,573,24,Video Lecture,Completed,2022-01-10T00:00:00.000000000,92,Desktop,79,79,8,32,Self-Paced
977cc006,171548,22,15,Video Lecture,Completed,2022-07-21T00:00:00.000000000,51,Laptop,35,61,14,25,Self-Paced
b8dd7d13,4bbe85,142,14,Assignment,In Progress,2023-12-17T00:00:00.000000000,68,Desktop,82,75,11,24,Live Sessions
2c34c0c8,27be01,313,17,Video Lecture,In Progress,2022-05-11T00:00:00.000000000,66,Tablet,89,98,10,2,Live Sessions
c5559727,c7582b,347,16,Video Lecture,Completed,2023-01-29T00:00:00.000000000,52,Tablet,43,13,18,3,Self-Paced
573baab5,af472d,58,19,Quiz,Completed,2023-03-11T00:00:00.000000000,59,Desktop,99,83,11,20,Live Sessions
d7f08ced,d8a8c4,349,6,Video Lecture,Completed,2023-11-03T00:00:00.000000000,68,Laptop,65,72,16,7,Live Sessions
299cdbfd,ad9f79,71,17,Quiz,Completed,2022-02-08T00:00:00.000000000,79,Laptop,104,24,15,10,Hybrid
9334e889,5269cd,212,20,Quiz,In Progress,2022-08-22T00:00:00.000000000,54,Laptop,38,67,19,22,Self-Paced
00a24aee,56f77a,545,18,Assignment,Completed,2023-01-03T00:00:00.000000000,74,Laptop,99,15,10,45,Hybrid
e466946f,25dbed,135,22,Video Lecture,Completed,2022-07-25T00:00:00.000000000,89,Desktop,32,12,14,40,Hybrid
a7be7d56,a5a5f9,27,8,Quiz,Completed,2023-11-29T00:00:00.000000000,76,Mobile,30,51,4,41,Hybrid
b79e00b1,631cad,390,27,Discussion Forum,Completed,2024-02-07T00:00:00.000000000,77,Tablet,80,69,19,45,Live Sessions
b4acf075,05c186,69,11,Discussion Forum,Dropped,2023-11-12T00:00:00.000000000,79,Laptop,62,23,10,17,Self-Paced
4663887,4ce079,243,18,Video Lecture,Completed,2023-11-01T00:00:00.000000000,66,Desktop,118,4,8,6,Self-Paced
9d626aa7,320335,464,10,Assignment,Completed,2023-06-22T00:00:00.000000000,50,Tablet,109,72,15,38,Self-Paced
8c184b20,82be4f,573,7,Discussion Forum,Completed,2022-03-19T00:00:00.000000000,87,Desktop,52,13,10,8,Live Sessions
298f9262,8f8fc2,100,15,Discussion Forum,Completed,2023-01-05T00:00:00.000000000,85,Desktop,10,61,4,43,Live Sessions
30073633,6e5a4b,528,22,Discussion Forum,Completed,2022-02-19T00:00:00.000000000,78,Tablet,75,41,5,48,Self-Paced
f4e8e645,ebe930,263,10,Discussion Forum,In Progress,2023-12-09T00:00:00.000000000,57,Laptop,113,59,11,45,Live Sessions
00dd98e1,4d158d,37,21,Assignment,In Progress,2023-09-27T00:00:00.000000000,76,Desktop,44,72,6,38,Live Sessions
f1bbe7d8,b6e77d,436,4,Quiz,In Progress,2022-12-17T00:00:00.000000000,90,Mobile,7,63,7,21,Self-Paced
78ecb91a,763499,11,5,Discussion Forum,Completed,2022-08-16T00:00:00.000000000,77,Desktop,58,11,12,41,Live Sessions
0640b283,52579b,389,20,Quiz,Dropped,2023-02-01T00:00:00.000000000,64,Tablet,107,46,0,45,Live Sessions
bb0e13d0,eaa563,207,3,Discussion Forum,Completed,2023-03-17T00:00:00.000000000,75,Laptop,81,6,1,48,Live Sessions
3a24815a,7c25b3,277,5,Video Lecture,In Progress,2022-07-14T00:00:00.000000000,55,Tablet,105,2,14,20,Hybrid
fe0b5244,8f4920,142,22,Quiz,Dropped,2022-11-21T00:00:00.000000000,56,Desktop,105,26,17,3,Self-Paced
39f670d0,6b48ae,254,1,Video Lecture,In Progress,2022-08-12T00:00:00.000000000,69,Mobile,21,99,15,35,Hybrid
7e6aac18,757f53,524,25,Discussion Forum,In Progress,2023-03-03T00:00:00.000000000,63,Mobile,80,63,18,26,Hybrid
075ce62b,f71023,449,7,Discussion Forum,Completed,2022-11-07T00:00:00.000000000,73,Desktop,73,24,4,40,Live Sessions
7a1329a5,7015f7,163,10,Discussion Forum,Completed,2023-06-08T00:00:00.000000000,93,Desktop,60,64,5,39,Live Sessions
2aa06536,9b6206,406,8,Video Lecture,In Progress,2023-04-05T00:00:00.000000000,63,Desktop,106,16,3,32,Hybrid
d0f423fd,318f4c,152,16,Quiz,Completed,2023-01-24T00:00:00.000000000,71,Laptop,11,38,15,48,Self-Paced
8626cdc5,1c815c,64,24,Quiz,Dropped,2023-10-28T00:00:00.000000000,58,Laptop,112,8,9,1,Self-Paced
83513cf7,2edf76,410,15,Discussion Forum,Completed,2022-03-30T00:00:00.000000000,65,Laptop,87,16,13,15,Live Sessions
d2ecd917,12ba94,438,3,Discussion Forum,In Progress,2023-04-20T00:00:00.000000000,73,Mobile,73,31,3,40,Hybrid
3b8c67b0,dfe86d,86,18,Assignment,Completed,2022-05-12T00:00:00.000000000,67,Tablet,36,43,11,32,Self-Paced
c0d6353b,f769d3,440,29,Discussion Forum,In Progress,2022-03-07T00:00:00.000000000,81,Laptop,113,42,12,9,Live Sessions
058ad0b9,3723f7,470,2,Discussion Forum,Dropped,2022-05-29T00:00:00.000000000,70,Laptop,6,56,10,25,Self-Paced
65f67231,c2ff7d,192,1,Discussion Forum,In Progress,2022-04-01T00:00:00.000000000,97,Desktop,82,78,0,25,Self-Paced
5471c34d,97ba42,190,2,Discussion Forum,Completed,2022-05-08T00:00:00.000000000,60,Tablet,119,10,1,28,Hybrid
66dd5c59,bb79f8,85,4,Discussion Forum,In Progress,2022-03-22T00:00:00.000000000,62,Laptop,77,54,0,17,Live Sessions
14c6e138,23d34b,380,23,Quiz,Dropped,2023-01-05T00:00:00.000000000,93,Tablet,10,45,10,22,Self-Paced
64cfb4bb,68b701,91,6,Assignment,Completed,2023-10-25T00:00:00.000000000,55,Laptop,53,62,14,14,Live Sessions
8d028ca2,e78911,46,14,Discussion Forum,Completed,2023-10-30T00:00:00.000000000,91,Tablet,97,85,14,17,Hybrid
17b19c76,ff70fa,410,21,Video Lecture,Completed,2022-12-05T00:00:00.000000000,78,Laptop,32,32,12,24,Self-Paced
e0b1d8d0,a1abd4,266,17,Quiz,Completed,2022-08-03T00:00:00.000000000,69,Laptop,110,56,12,35,Live Sessions
a43957bf,abbc27,512,21,Assignment,In Progress,2022-07-28T00:00:00.000000000,59,Laptop,118,96,3,32,Hybrid
2d8f670e,733d74,526,24,Assignment,In Progress,2022-08-29T00:00:00.000000000,64,Mobile,33,23,17,25,Hybrid
c33e479c,d2fadc,446,18,Quiz,In Progress,2024-02-08T00:00:00.000000000,58,Mobile,69,48,9,9,Live Sessions
0c8b4444,09626b,115,27,Assignment,Completed,2023-08-25T00:00:00.000000000,82,Desktop,89,93,19,35,Live Sessions
0c8f59fe,2bd6b0,364,4,Assignment,In Progress,2022-12-29T00:00:00.000000000,63,Tablet,31,25,0,21,Live Sessions
4385ef89,1fcfe2,107,5,Discussion Forum,Completed,2023-02-12T00:00:00.000000000,99,Tablet,78,59,6,15,Self-Paced
c267c59e,c0c685,343,12,Quiz,In Progress,2023-12-05T00:00:00.000000000,73,Desktop,76,16,13,1,Self-Paced
4277956b,5a657d,291,14,Quiz,Completed,2022-09-11T00:00:00.000000000,60,Tablet,68,89,1,48,Self-Paced
fb167a66,35c196,92,27,Video Lecture,In Progress,2024-02-15T00:00:00.000000000,67,Laptop,16,65,15,31,Hybrid
02f20552,1c6d0d,455,4,Discussion Forum,Completed,2024-01-03T00:00:00.000000000,78,Tablet,17,89,18,27,Self-Paced
5f2e0c2a,36ec9e,301,6,Video Lecture,In Progress,2024-02-05T00:00:00.000000000,79,Laptop,76,38,10,43,Self-Paced
1ce1084a,c184df,271,15,Quiz,In Progress,2023-09-24T00:00:00.000000000,78,Tablet,56,67,17,26,Hybrid
3b01b1eb,7732ed,32,10,Quiz,Dropped,2022-11-02T00:00:00.000000000,71,Mobile,36,7,11,19,Hybrid
18a8f977,224f15,394,28,Discussion Forum,Completed,2022-10-23T00:00:00.000000000,84,Tablet,74,69,14,40,Self-Paced
b16ab34d,8d54e1,531,21,Discussion Forum,Completed,2022-09-13T00:00:00.000000000,67,Laptop,11,85,18,15,Hybrid
58daf99a,bf27bf,29,23,Video Lecture,Completed,2023-01-21T00:00:00.000000000,72,Tablet,19,72,10,30,Hybrid
bf37839e,4a0a41,599,20,Quiz,In Progress,2023-03-19T00:00:00.000000000,55,Tablet,28,43,14,8,Hybrid
431b9242,9856fe,181,5,Discussion Forum,In Progress,2023-12-22T00:00:00.000000000,52,Mobile,72,59,13,34,Live Sessions
662fc91c,c7e4ab,38,8,Discussion Forum,Completed,2022-04-13T00:00:00.000000000,51,Mobile,17,97,6,10,Live Sessions
53ddb384,5.47E+11,256,7,Quiz,Completed,2022-10-24T00:00:00.000000000,96,Tablet,46,56,15,46,Hybrid
f4609254,d9151c,208,24,Assignment,Completed,2023-05-06T00:00:00.000000000,99,Desktop,73,72,19,20,Self-Paced
bb200596,ae2bd7,171,24,Discussion Forum,Completed,2022-01-09T00:00:00.000000000,90,Tablet,60,31,19,27,Hybrid
4edec1c7,c839f8,151,15,Assignment,Completed,2022-08-23T00:00:00.000000000,51,Mobile,90,59,13,18,Hybrid
3c47507e,3.40E+72,319,5,Video Lecture,In Progress,2022-05-18T00:00:00.000000000,66,Desktop,104,79,14,40,Hybrid
9c2861df,073a03,129,26,Video Lecture,Completed,2022-07-07T00:00:00.000000000,88,Mobile,80,6,6,42,Self-Paced
53e308ff,62633d,165,10,Quiz,In Progress,2022-09-05T00:00:00.000000000,62,Desktop,66,62,12,10,Self-Paced
d3f09339,c694cb,55,17,Discussion Forum,Completed,2023-04-11T00:00:00.000000000,66,Laptop,66,37,5,39,Live Sessions
2b826c33,8935cc,365,25,Quiz,In Progress,2022-05-08T00:00:00.000000000,79,Mobile,13,51,6,48,Self-Paced
7b10ab1b,bd697e,23,14,Assignment,Completed,2022-11-11T00:00:00.000000000,64,Desktop,53,19,13,11,Live Sessions
49d46bfa,a45ced,448,5,Discussion Forum,Dropped,2022-01-20T00:00:00.000000000,81,Mobile,101,86,1,10,Hybrid
0baf3cca,2cce19,122,25,Discussion Forum,In Progress,2024-02-20T00:00:00.000000000,82,Mobile,103,8,8,37,Hybrid
64b8aabe,af4b16,141,18,Assignment,Dropped,2022-02-18T00:00:00.000000000,74,Desktop,102,28,12,23,Live Sessions
71213391,6abdb2,268,6,Quiz,Completed,2022-10-25T00:00:00.000000000,78,Laptop,17,34,3,19,Hybrid
6b252fd7,0b09d3,490,11,Video Lecture,In Progress,2024-01-26T00:00:00.000000000,81,Laptop,17,95,18,6,Live Sessions
4fdcb29b,11586c,587,10,Quiz,In Progress,2023-08-13T00:00:00.000000000,81,Tablet,81,16,17,14,Live Sessions
2b9de07f,94d9eb,471,21,Video Lecture,In Progress,2023-08-17T00:00:00.000000000,86,Desktop,47,81,18,24,Live Sessions
94651353,b1c15d,156,18,Discussion Forum,In Progress,2022-02-02T00:00:00.000000000,92,Desktop,116,69,9,2,Self-Paced
b0ef711d,7a2f43,164,9,Discussion Forum,In Progress,2024-01-30T00:00:00.000000000,66,Laptop,92,2,6,29,Self-Paced
ce73a28d,c0ee98,382,28,Discussion Forum,In Progress,2022-12-27T00:00:00.000000000,51,Tablet,24,84,10,25,Live Sessions
bcb16c6e,d14ace,306,1,Quiz,Completed,2023-05-20T00:00:00.000000000,64,Mobile,111,70,4,15,Hybrid
62b468b9,e58b63,244,8,Assignment,Dropped,2023-08-13T00:00:00.000000000,62,Laptop,67,77,1,47,Hybrid
8e53ee9a,6a6896,544,11,Quiz,Completed,2022-12-08T00:00:00.000000000,66,Desktop,112,42,4,39,Hybrid
934ffff8,e95da6,597,16,Video Lecture,Completed,2023-11-15T00:00:00.000000000,76,Laptop,21,3,2,42,Live Sessions
ebba52b4,b59602,238,11,Assignment,Completed,2022-10-27T00:00:00.000000000,85,Laptop,108,87,11,1,Live Sessions
e8239cf0,da9ab9,407,6,Discussion Forum,Dropped,2022-01-22T00:00:00.000000000,55,Mobile,19,11,13,4,Self-Paced
bdfe09ff,13c4a5,504,9,Discussion Forum,In Progress,2023-04-08T00:00:00.000000000,52,Mobile,22,71,6,19,Self-Paced
7bfaea85,cf93d1,560,7,Quiz,Completed,2023-12-11T00:00:00.000000000,90,Desktop,16,16,7,23,Self-Paced
72bc67d4,0bfbc3,389,13,Video Lecture,Completed,2022-11-06T00:00:00.000000000,70,Laptop,85,70,4,18,Hybrid
3460f59b,2d8279,310,10,Quiz,In Progress,2023-04-02T00:00:00.000000000,55,Desktop,61,81,16,11,Hybrid
080b14ec,dde4bd,256,16,Discussion Forum,In Progress,2023-01-19T00:00:00.000000000,77,Mobile,66,86,6,33,Self-Paced
a0acfe16,c5292b,325,18,Discussion Forum,In Progress,2022-03-12T00:00:00.000000000,81,Desktop,23,92,16,27,Live Sessions
8a3f74bc,a14a14,350,24,Assignment,Completed,2023-03-04T00:00:00.000000000,66,Desktop,11,33,11,10,Hybrid
1acb9b6e,ed2c5c,430,23,Discussion Forum,Completed,2023-03-07T00:00:00.000000000,54,Laptop,70,96,3,46,Live Sessions
8f552b11,a53ab0,595,26,Discussion Forum,In Progress,2023-01-12T00:00:00.000000000,87,Desktop,84,79,8,33,Live Sessions
493a71dc,ee0f53,110,23,Video Lecture,Completed,2023-06-11T00:00:00.000000000,94,Laptop,10,92,17,33,Live Sessions
f3c46a59,561564,344,15,Quiz,In Progress,2024-02-14T00:00:00.000000000,88,Tablet,50,56,3,9,Hybrid
